"Address","C.SH","jensiat","sen","savad","m.t.s","v.f.s","N.T.M","T.O","S.Z","M.O.B","OTO","MO","DO","ZABT","TV","PC","TEL.H","OJAGH.GAZ","JAROO.B","MASHIN.L","CHARKH.KH","PANKE","MASHIN.Z","H.KHORAKI.NOOSHIDANI","H.ERTEBATAT","H.BEHDASHT","H.HAMLONAGHL","H.KALA.MOT","H.MASKAN","H.MOBLEMAN","H.POOSHAK","KHARID.KALA.BADAVAM","H.SARMAYEGOZARI","M.DARAMAD.NAKH","HOOGHOOGH.MOSTAMAR","GH.MOSTAMAR","M.DARAMAD.KH","DARYAFTI.NAKH.F","DARAMAD.M.KH.1","DARAMAD.M.KH.2","DARAMAD.M.KH.3","DARAMAD.M.KH.4","M.INCOME","DAHAK","DAHAK10"
12301273623,23,1,68,1,4,3,1,5,106,0,0,0,0,0,1,0,1,1,1,1,1,1,0,15150000,2500000,450000,2e+05,1410000,106750000,1030000,1300000,6856328,0,4.8e+08,5.2e+08,0,1.168e+09,2.5e+08,0,2800000,0,17810000,2438610000,9,0
12301277027,23,1,68,1,6,1,1,3,60,0,1,0,0,0,1,1,1,1,1,1,0,0,1,4055000,1400000,1120000,3930000,0,51650000,760000,4e+06,706050000,4.3e+08,0,0,0,1.68e+08,5e+08,0,0,0,7e+07,7.38e+08,3,0
12301278329,23,1,68,1,1,3,1,4,60,0,1,1,0,0,1,0,1,1,1,1,0,0,0,12785000,220000,7888000,4080000,3200000,35700000,870000,1e+06,150000,0,0,1.8e+08,0,0,0,0,0,7.58e+08,16380000,954380000,4,0
12301279121,23,1,68,1,1,1,6,4,67,0,0,0,0,0,1,0,1,1,1,1,0,0,0,25883500,1300000,2100000,9e+05,150000,31080000,250000,0,162920000,0,9e+07,597600000,2e+07,0,0,0,0,0,12360000,719960000,3,0
12301280125,23,1,68,2,0,3,1,4,65,0,1,1,0,0,1,0,1,1,1,1,0,0,0,4189200,2e+06,6100000,1600000,3600000,4.8e+07,2e+05,150000,1907552,0,0,0,0,506400000,0,0,0,0,1e+07,516400000,3,0
12301282723,23,2,68,2,0,3,6,4,72,0,0,0,0,0,1,0,1,1,1,1,0,0,0,26413200,1e+05,7500000,850000,3100000,2.6e+07,270000,0,117474500,0,8.5e+08,7.5e+07,0,2.02e+08,7.2e+08,0,1900000,0,13610000,1862510000,8,0
12301282923,23,1,68,1,1,3,1,3,55,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10421500,2700000,7e+06,3500000,1500000,45920000,3e+05,16850000,43470000,0,6.94e+08,2.2e+08,0,0,0,0,0,0,12360000,926360000,4,0
12301284323,23,2,68,1,4,3,1,4,113,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29635000,6e+05,9100000,3500000,220000,66100000,0,4300000,58448000,0,0,0,0,0,0,0,0,0,16560000,16560000,1,0
12301285226,23,1,68,1,4,3,1,4,107,0,1,0,0,0,1,1,1,1,1,1,0,0,0,13462000,1e+06,0,2e+06,1210000,92480000,7e+05,0,1.2e+07,0,0,0,8e+07,3.1e+08,2.3e+08,0,0,0,61810000,681810000,3,0
12310288932,23,1,68,1,9,3,1,3,60,1,1,0,0,0,1,0,1,1,1,1,0,0,0,5575000,1e+06,630000,5600000,4e+05,48550000,740000,0,8.4e+07,2e+07,2.65e+08,0,0,0,0,0,2.5e+07,0,26560000,316560000,2,0
12317291923,23,2,68,2,0,5,6,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,12500000,2200000,2680000,2950000,1600000,15370000,6500000,13250000,66630000,0,0,4.32e+08,0,0,0,0,0,0,3250000,435250000,2,0
12320285623,23,1,68,1,1,3,1,3,50,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12302000,2950000,0,6050000,1700000,8340000,1280000,0,206425620,0,1.8e+08,0,0,8e+07,0,0,8e+06,1e+08,17810000,385810000,2,0
12301266325,23,1,69,1,4,3,1,4,128,0,1,0,0,0,1,1,1,1,1,1,1,0,0,6520000,920000,1e+06,7e+05,1390000,91040000,5820000,0,105940000,0,0,534600000,0,0,0,0,1080000,7.8e+08,34640000,1350320000,6,0
12301268230,23,1,69,1,2,3,1,4,81,0,0,0,0,0,1,0,1,1,1,1,1,0,0,15629000,450000,5300000,2700000,6150000,223950000,750000,0,512369093,0,0,1.5e+08,1.7e+08,6e+08,0,0,0,0,34600000,954600000,5,0
12301269629,23,1,69,1,6,3,1,4,108,0,1,0,0,0,1,0,1,1,1,1,1,0,0,31303000,950000,2850000,6700000,1350000,53335000,910000,450000,42392000,0,8.6e+07,4.2e+08,0,0,0,0,0,5.13e+08,17940000,1036940000,5,0
12301271432,23,1,69,1,6,3,1,5,112,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9377500,2500000,68800000,6e+05,3e+05,91380000,0,22300000,191985714,2.5e+08,6.42e+08,4.95e+08,0,4.38e+08,0,0,0,0,0,1.575e+09,7,0
12301272828,23,2,69,1,1,3,1,4,67,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9028000,2e+06,0,4e+06,0,91550000,1900000,1e+05,157415000,0,7.2e+08,0,7.5e+07,4.2e+08,5.1e+08,0,0,0,0,1.725e+09,7,0
12301276035,23,1,69,1,4,3,1,4,88,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7920000,2280000,3e+05,2100000,8190000,51250000,2640000,1250000,21143164,0,0,0,3.5e+07,952840000,0,0,0,0,45150000,1032990000,5,0
12301276435,23,2,69,1,4,3,1,6,110,0,0,0,0,0,1,0,1,1,1,1,1,0,0,10414400,750000,0,1200000,8e+05,50590000,9e+05,0,40990716,0,0,3.85e+08,0,0,0,0,0,0,20640000,405640000,2,0
12301279235,23,1,69,1,1,3,3,4,63,0,0,0,0,0,1,0,1,1,1,1,0,0,0,75959000,950000,320000,1700000,2e+05,18865000,1060000,6e+05,301223000,0,0,7.2e+08,0,0,0,0,0,0,1e+07,7.3e+08,3,0
12301279625,23,1,69,2,0,3,1,3,80,0,1,0,0,0,1,0,1,1,0,0,0,0,0,34550000,2e+05,1505000,2200000,1270000,42300000,1630000,1.8e+07,12607552,0,7.2e+08,3.6e+08,0,0,0,0,0,3.15e+08,0,1.395e+09,6,0
12301280124,23,2,69,1,1,3,3,2,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19020000,4e+06,1500000,2400000,1060000,6970000,880000,0,437620000,0,7.35e+08,0,0,2.441e+09,0,0,19480000,0,0,3195480000,10,1
12301283226,23,2,69,2,0,3,6,4,87,0,0,0,0,1,1,0,0,1,1,1,0,0,0,16751500,1020000,150000,1e+06,620000,51475000,284000,19800000,180005000,0,6e+07,0,0,0,0,0,0,3.8e+08,20760000,460760000,2,0
12319292729,23,1,69,2,0,3,1,3,40,1,0,0,0,0,1,0,1,0,1,1,1,0,0,23866000,350000,0,450000,1600000,16450000,6830000,0,229388,0,4.8e+08,0,0,0,0,0,0,0,1.5e+07,4.95e+08,2,0
12321293235,23,1,69,2,0,6,4,3,56,1,0,0,0,0,1,0,1,1,1,1,1,0,0,11135250,920000,1300000,3400000,1350000,14275000,7848000,0,26240000,0,8e+08,841500000,3.5e+07,2.16e+08,1.38e+09,0,0,0,24600000,3297100000,10,1
12301266628,23,1,70,1,5,3,1,4,110,0,0,0,0,0,1,0,1,1,1,1,0,0,0,2194600,670000,0,5e+05,760000,92900000,2110000,0,96290000,0,2.88e+08,0,2e+07,3.6e+08,4.2e+08,0,0,4.68e+08,20640000,1576640000,7,0
12301266722,23,2,70,1,4,3,1,5,120,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10681000,863000,0,0,1800000,61235000,6e+05,350000,194740000,0,0,1.27e+09,0,4.11e+08,1.202e+09,0,3600000,0,30640000,2917240000,9,0
12301267826,23,1,70,1,6,3,1,5,150,0,1,0,0,0,1,0,1,1,1,1,1,0,1,10480000,1100000,1e+07,0,1060000,154500000,620000,0,89540000,0,0,0,0,0,0,0,3400000,241500000,22680000,267580000,2,0
12301269335,23,1,70,1,2,3,1,4,78,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6548000,120000,2250000,5480000,1030000,41655000,650000,7e+06,2e+05,0,3.6e+08,630881604,0,0,0,0,0,0,45690000,1036571604,5,0
12301269720,23,1,70,1,4,3,1,4,86,0,0,0,0,0,1,1,1,1,1,1,1,0,0,23082750,535000,3e+05,1780000,9e+05,51845000,1350000,1500000,26100000,0,0,2.4e+08,0,7.8e+08,9e+07,0,0,4.67e+08,20640000,1597640000,7,0
12301270326,23,2,70,1,2,3,1,4,100,0,0,1,0,0,1,0,1,1,1,1,1,0,0,4402000,5e+05,1150000,70000,150000,81900000,5050000,0,146720000,0,5.55e+08,4.2e+08,1.5e+07,0,0,0,0,0,0,9.9e+08,5,0
12301270332,23,1,70,1,1,3,1,5,113,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15050000,1500000,0,1150000,1520000,101330000,0,6e+05,17710104,0,0,0,1.5e+07,0,0,0,20640000,5.05e+08,1e+07,550640000,3,0
12301270532,23,1,70,1,6,3,1,4,100,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1819200,250000,0,5500000,4e+05,67150000,910000,2500000,78200000,0,0,354648000,0,8.43e+08,5.87e+08,0,0,0,16600000,1801248000,8,0
12301271532,23,1,70,1,4,6,1,5,180,0,1,0,0,0,1,0,1,1,1,1,1,1,0,38140620,550000,470000,1830000,630000,86750000,1050000,0,22320000,0,6.52e+08,0,0,0,0,0,0,0,0,6.52e+08,3,0
12301271835,23,1,70,1,4,1,1,5,135,0,1,0,0,0,1,0,1,1,1,1,0,0,1,4920000,1250000,250000,0,780000,73920000,2480000,150000,36828776,6.5e+07,0,0,0,2.16e+08,1.9e+09,0,0,0,13740000,2129740000,8,0
12301272523,23,2,70,2,0,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14104000,5e+05,0,1500000,1500000,56600000,1040000,2200000,110110000,0,7e+07,3.6e+08,0,0,0,0,0,0,0,4.3e+08,2,0
12301272624,23,2,70,1,6,3,1,4,90,0,0,0,0,0,1,1,1,1,1,1,0,0,0,29686000,1600000,3400000,1e+06,1400000,81400000,3200000,7e+05,50470000,0,0,0,67821000,6.12e+08,464500000,0,8e+06,0,16560000,1168881000,5,0
12301272627,23,2,70,1,1,3,1,5,120,0,0,0,0,0,1,1,1,1,1,1,0,0,1,12160000,1100000,2e+06,1e+05,710000,101700000,1130000,0,7e+06,0,0,0,1.22e+08,0,0,0,0,0,20640000,142640000,1,0
12301272629,23,1,70,1,7,3,1,5,120,0,1,0,0,0,1,0,1,1,1,1,0,0,1,38810000,2800000,7080000,0,950000,101700000,0,6e+06,284250000,0,0,926400000,1.5e+07,6.3e+08,1.43e+08,0,0,0,92460000,1806860000,8,0
12301273432,23,1,70,1,3,3,1,5,97,0,1,0,0,0,1,1,1,1,1,1,0,1,0,12648500,1860000,3500000,4800000,340000,121750000,2660000,0,2053140000,0,0,5.46e+08,0,2.04e+08,0,0,0,0,25400000,775400000,4,0
12301277820,23,2,70,2,0,5,6,3,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6774000,9e+05,2e+06,2900000,1450000,71360000,0,0,118330000,0,0,9e+07,1.5e+07,0,0,0,0,0,0,1.05e+08,1,0
12301279028,23,2,70,2,0,3,6,3,40,1,0,0,0,0,1,0,0,1,0,0,0,1,0,11743000,1100000,4780000,1950000,3e+05,25650000,1530000,10100000,17340000,0,7.35e+08,0,0,1.53e+08,4e+08,0,0,0,29560000,1317560000,6,0
12301280822,23,2,70,1,1,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,1,42640000,5e+05,0,450000,840000,51450000,935000,150000,75228000,5.68e+08,0,286000008,0,4.8e+08,4.43e+08,0,0,0,16560000,1225560008,6,0
12301281035,23,1,70,2,0,3,1,4,87,0,0,0,0,0,1,0,1,1,1,1,0,0,0,29955200,2190000,0,3500000,1920000,61605000,603000,170000,146200000,0,860800000,1048800000,0,0,0,0,5e+06,0,1.3e+07,1927600000,8,0
12301281319,23,2,70,2,0,5,1,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8420000,1300000,0,5e+06,3580000,55900000,875000,2600000,32145000,0,2.4e+08,732640004,0,3.36e+08,4.45e+08,0,11200000,0,38360000,1803200004,8,0
12301281429,23,1,70,2,0,3,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,23795000,3e+05,3200000,4050000,120000,5e+07,3150000,5e+05,13050000,0,0,0,2.7e+07,803280000,2.58e+09,0,0,0,0,3410280000,10,1
12301281726,23,1,70,1,2,3,1,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7810000,3e+06,9700000,1875000,1990000,47080000,990000,5e+05,363821576,0,7.35e+08,0,0,0,0,0,0,0,21550000,756550000,4,0
12301281826,23,1,70,1,1,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,12706000,7e+05,0,750000,550000,77200000,1500000,5250000,116070620,0,0,0,0,0,0,0,0,0,0,0,1,0
12301282030,23,1,70,2,0,1,1,4,75,1,0,0,0,0,1,0,1,1,1,1,0,0,0,3400000,680000,31100000,1200000,7150000,40825000,970000,0,1283889200,0,2.7e+08,2e+07,0,1.26e+09,3.5e+08,0,7500000,0,1e+07,1917500000,8,0
12301282226,23,2,70,2,0,3,1,4,83,0,0,0,0,0,1,1,1,1,1,1,0,0,0,8520000,5e+05,250000,1500000,150000,61975000,705000,0,108400000,0,3.75e+08,580635000,0,0,0,0,0,0,24600000,980235000,5,0
12301283532,23,1,70,1,1,3,1,4,144,0,0,0,0,0,1,0,1,1,1,0,0,0,0,15807750,3500000,260000,1450000,3500000,51050000,750000,2850000,5800000,0,0,0,0,0,0,0,0,0,19560000,19560000,1,0
12301283626,23,1,70,1,6,3,3,3,60,0,0,0,1,0,1,0,1,1,1,1,0,0,0,34215000,150000,2800000,5450000,1780000,16740000,670000,950000,385100000,0,0,6.09e+08,1e+08,0,0,0,0,0,0,7.09e+08,3,0
12301284332,23,1,70,1,5,1,3,4,113,0,1,0,0,0,1,0,1,1,1,1,1,0,1,8835000,520000,0,250000,2200000,37650000,2370000,150000,32740000,0,138200000,3.2e+08,0,6.5e+08,6.5e+08,0,0,0,0,1758200000,8,0
12301284335,23,1,70,1,5,3,1,4,113,0,1,0,0,0,1,0,1,1,1,1,1,0,0,19822000,1300000,0,150000,1780000,66880000,1240000,1220000,100700000,0,7.15e+08,0,0,5.16e+08,7e+08,0,0,1.433e+09,24600000,3388600000,10,1
12302285535,23,1,70,1,4,3,1,3,75,1,0,0,0,0,1,0,1,1,1,1,1,0,0,24860000,6e+05,280000,1150000,850000,8775000,1620000,1360000,1293100000,0,6e+07,0,0,0,0,0,0,0,3.4e+07,9.4e+07,1,0
12303286335,23,1,70,1,7,1,3,3,55,0,0,0,0,0,1,0,1,1,0,0,0,0,0,33120200,1840000,850000,1050000,2150000,23845000,1270000,0,3775045998,0,0,116856000,0,0,0,0,0,0,55600000,172456000,1,0
12310289428,23,1,70,1,1,1,1,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10110000,1850000,33942000,1850000,250000,61550000,1535000,3e+06,46035000,0,1.56e+08,4.4e+08,0,7.46e+08,0,6e+07,1400000,0,12360000,1415760000,6,0
12312289829,23,1,70,1,4,3,1,4,92,1,1,0,0,0,1,0,1,1,1,1,1,0,0,19080000,1950000,11650000,2200000,120000,42450000,690000,4e+05,342228998,0,6.5e+08,1.52e+08,0,0,0,0,0,0,20640000,822640000,4,0
12314291326,23,2,70,2,0,3,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8268030,1e+06,3e+05,10800000,1e+05,15900000,4900000,150000,46750000,0,1.412e+09,3.15e+08,0,2.4e+08,1.38e+09,0,2340000,6.75e+08,0,4024340000,10,1
12319292923,23,2,70,2,0,5,1,3,90,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17974000,4e+05,12900000,1200000,1210000,15880000,1440000,0,48020000,0,4.8e+08,2190760008,0,2.296e+09,0,0,0,0,0,4966760008,10,1
12319293123,23,1,70,1,1,3,1,3,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,7800000,2250000,7e+05,8e+05,1610000,20890000,2010000,2e+05,8842000,0,8.04e+08,0,0,7.92e+08,1.558e+10,0,0,0,0,1.7176e+10,10,1
12320285921,23,1,70,1,4,3,1,5,125,0,1,0,0,0,1,0,1,1,1,1,1,0,0,24508750,1200000,1e+05,1050000,7310000,43170000,2e+06,0,29080000,0,0,1.2e+08,1.5e+07,0,0,0,1500000,0,1e+07,146500000,1,0
12301268235,23,2,71,2,0,5,1,3,75,1,0,0,0,0,1,0,1,1,1,1,1,0,0,22260018,420000,0,1500000,2e+05,201500000,2245000,0,91310000,0,7e+08,0,0,0,0,0,2e+06,0,0,7.02e+08,3,0
12301268322,23,1,71,1,6,3,1,6,180,0,1,0,0,0,1,0,1,1,1,1,1,0,1,4827000,4e+05,4980000,9e+05,2650000,203260000,2430000,1030000,41564388,0,2e+08,0,0,7.8e+08,0,0,0,0,0,9.8e+08,5,0
12301268835,23,1,71,1,1,1,1,4,110,1,1,0,0,0,1,1,1,1,1,1,0,0,0,13996200,2200000,0,4650000,1850000,71530000,0,5e+05,29615000,0,0,0,7.5e+07,665200000,7.4e+08,0,1250000,0,20640000,1502090000,7,0
12301271720,23,1,71,1,7,3,1,5,130,0,1,0,0,0,1,1,1,1,1,1,0,0,0,12220000,450000,0,2e+06,0,182250000,1800000,350000,54030000,0,0,0,0,0,0,0,0,0,30640000,30640000,1,0
12301271832,23,2,71,1,4,5,1,5,130,0,0,0,0,0,1,0,1,1,1,1,0,0,0,25070000,2820000,830000,1400000,5200000,71330000,530000,5e+05,27843164,0,8.4e+08,0,0,6.6e+08,2.6e+09,0,3900000,0,34600000,4138500000,10,1
12301272332,23,1,71,1,4,3,1,4,66,0,0,0,0,0,1,1,1,1,1,1,1,0,0,13635000,6e+05,0,4700000,1100000,77880000,1700000,0,14830000,0,982600000,0,0,0,0,0,9e+05,7.68e+08,12600000,1764100000,8,0
12301275235,23,1,71,1,6,3,1,5,109,0,1,0,0,0,1,1,1,1,1,1,0,0,0,29680000,1610000,5900000,1200000,940000,41700000,535000,9650000,199109996,0,0,0,0,3.6e+08,7.4e+08,0,0,0,0,1.1e+09,5,0
12301276621,23,1,71,1,2,1,4,4,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19640000,1500000,2050000,1300000,1370000,75360000,820000,2e+05,1430000,0,8.4e+07,0,0,1.85e+08,5e+05,0,0,0,12360000,281860000,2,0
12301276835,23,1,71,1,1,6,3,3,60,0,0,1,0,1,1,0,1,1,1,1,0,0,0,23213300,3700000,850000,2e+06,350000,26140000,1057000,160000,131881996,0,0,6.5e+08,0,4.4e+08,3.7e+08,2.2e+08,0,0,0,1.68e+09,7,0
12301279821,23,1,71,1,1,3,1,4,67,0,0,0,0,0,1,0,1,1,1,1,0,0,0,20440000,9e+05,2720000,1e+06,1730000,41220000,1340000,4700000,66090000,0,7.4e+08,1227413600,0,0,0,0,0,0,30640000,1998053600,8,0
12303286332,23,2,71,2,0,5,1,6,100,0,0,1,0,0,1,1,1,1,1,0,0,0,0,35905000,1100000,5e+05,3800000,7e+05,45720000,0,0,3604000,0,0,0,0,0,0,0,0,0,0,0,1,0
12303286435,23,2,71,2,0,5,4,3,70,0,0,1,0,0,1,0,1,1,1,1,0,0,0,33915000,1720000,3e+05,9900000,9e+05,19100000,2170000,0,180978912,2.8e+07,9.36e+08,1635520008,1.5e+07,5.25e+08,2.6e+08,0,4200000,0,46640000,3422360008,10,1
12312290135,23,1,71,1,1,3,1,4,103,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14800000,1400000,0,0,4e+05,28110000,460000,4350000,139380000,0,0,6.24e+08,0,6.8e+08,64500000,0,4e+06,0,22640000,1395140000,6,0
12320285635,23,1,71,1,4,3,1,4,84,1,0,0,0,0,1,0,1,1,1,1,1,0,0,16261000,5e+05,7020000,2e+06,920000,14940000,1420000,0,82390000,0,5.1e+07,8.25e+08,0,2.15e+08,0,0,9050000,436200000,6600000,1542850000,7,0
12301266132,23,1,72,1,6,3,1,5,130,0,1,0,0,0,1,0,1,1,1,1,0,0,1,16882000,1160000,1700000,6400000,895000,113200000,2900000,0,226520000,0,0,0,3.7e+07,4e+07,0,3e+07,0,4.35e+08,66620000,608620000,3,0
12301266730,23,2,72,2,0,3,1,4,90,0,0,0,0,0,1,1,1,1,1,1,1,0,0,48390000,350000,5e+05,4600000,3e+05,55240000,3070000,150000,73202680,0,0,0,0,2.18e+08,0,0,1e+06,0,0,2.19e+08,2,0
12301266926,23,2,72,1,4,3,1,5,150,0,0,0,0,0,1,0,1,1,1,1,1,0,0,5130000,3e+05,860000,3240000,3040000,151700000,820000,0,7100000,0,3e+08,686400000,0,0,0,0,0,4.2e+08,30960000,1437360000,7,0
12301267035,23,2,72,1,4,3,1,5,130,0,0,0,0,0,1,0,1,1,1,1,0,0,0,30250000,720000,0,3400000,960000,69100000,6330000,13700000,126880000,0,0,0,0,0,0,0,2744241,8.55e+08,0,857744241,4,0
12301267435,23,1,72,1,6,3,1,5,140,0,1,0,0,0,1,0,1,1,1,1,1,0,1,27242000,8e+05,350000,2600000,3e+05,92600000,6e+05,250000,46420000,0,8.46e+08,7.62e+08,0,1.44e+09,0,0,0,0,0,3.048e+09,10,1
12301267535,23,1,72,1,6,3,1,4,92,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8590000,690000,3e+05,7e+05,2100000,62250000,390000,3e+05,71150000,0,1.2e+09,2.4e+08,0,791400008,0,0,8e+05,0,20640000,2252840008,9,0
12301267620,23,2,72,2,0,3,1,5,150,0,0,0,0,0,1,0,1,1,1,1,0,0,1,350000,1700000,140000,0,850000,81150000,80000,1200000,239215140,0,0,3.6e+08,0,0,0,0,0,4.32e+08,22300000,814300000,4,0
12301269135,23,2,72,1,2,3,1,3,90,1,0,0,0,0,1,1,1,1,1,1,0,0,1,14982500,8e+05,520000,3500000,6e+05,37140000,750000,0,9200000,0,6e+08,0,0,3e+08,2.16e+08,0,0,0,24600000,1140600000,5,0
12301271932,23,1,72,1,5,3,1,5,142,0,1,0,0,0,1,0,1,1,1,1,0,1,1,17519000,8e+05,0,1500000,3e+06,8.4e+07,0,1900000,79250000,0,8e+08,6.1e+08,5e+07,3.35e+08,8.4e+08,0,0,4.64e+08,36640000,3135640000,10,1
12301272422,23,1,72,1,4,3,1,3,73,0,0,0,0,0,1,0,1,1,1,1,0,0,0,18600000,380000,2110000,2e+05,9e+05,91590000,520000,0,19346000,0,0,4.8e+08,0,0,2.45e+08,0,0,0,30360000,755360000,4,0
12301273032,23,1,72,1,2,3,1,5,120,0,1,0,0,0,1,1,1,1,1,1,0,0,0,22463000,4200000,4450000,6900000,2940000,122250000,150000,0,184221940,0,0,0,0,7.8e+07,1.1e+09,0,0,0,16560000,1194560000,6,0
12301274126,23,1,72,1,2,3,1,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,24394500,590000,3830000,920000,1470000,41605000,0,1500000,5200000,2e+07,0,0,0,3.24e+08,0,0,1960000,0,0,325960000,2,0
12301275935,23,2,72,1,1,3,1,3,45,0,1,0,0,0,1,1,1,1,1,1,0,0,0,22396520,2500000,6100000,1200000,1600000,31100000,0,0,153874388,0,0,0,0,4.8e+08,0,0,0,0,12600000,492600000,2,0
12301276729,23,1,72,1,4,1,1,8,300,0,1,1,0,0,1,0,1,0,0,0,0,0,1,32170000,3600000,6200000,350000,0,84600000,1295000,3e+05,209908577,0,1145600000,3.6e+08,0,0,0,0,0,493600000,13200000,2012400000,8,0
12301282523,23,2,72,2,0,3,6,3,120,0,0,0,0,0,1,0,0,1,1,1,0,0,0,10792500,3800000,5400000,1800000,530000,46250000,1e+06,3e+05,33500000,0,0,2.16e+08,0,717200000,8e+09,0,0,4.09e+08,0,9342200000,10,1
12301282925,23,2,72,2,0,3,6,4,120,0,0,0,0,0,1,0,1,1,1,1,0,0,0,19540000,450000,0,780000,1120000,76250000,970000,450000,36560000,0,0,5.4e+08,0,0,0,0,0,0,39600000,579600000,3,0
12301284820,23,1,72,1,2,3,1,4,60,0,1,0,0,0,1,1,1,1,1,1,0,0,0,11581500,3e+06,13600000,1600000,1e+06,66240000,1980000,150000,650200000,0,3.6e+08,0,0,0,0,0,0,7.2e+08,17810000,1097810000,5,0
12302285421,23,1,72,2,0,3,1,5,150,1,1,0,0,0,1,0,1,1,1,1,1,0,0,25875000,1650000,5547000,1100000,1150000,48600000,1460000,0,10336520,0,6e+08,4.92e+08,0,0,0,0,0,4.35e+08,5e+07,1.577e+09,7,0
12309288035,23,1,72,1,2,3,1,4,75,0,0,0,0,0,1,0,1,1,1,1,0,0,0,21477000,8e+05,2500000,1200000,1500000,25230000,740000,2e+05,34900000,0,4.8e+08,1.968e+09,0,0,0,1.2e+08,11600000,0,20640000,2600240000,9,0
12310289028,23,1,72,2,0,3,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,22917500,8e+05,1e+06,2850000,2e+05,41130000,850000,3350000,69004000,0,4.2e+08,2.88e+08,0,0,0,0,0,0,36560000,744560000,4,0
12301266922,23,1,73,1,4,3,1,5,150,0,0,0,0,0,1,0,1,1,1,1,0,0,0,9471900,550000,9500000,350000,735000,122520000,1200000,6150000,63877000,4e+07,0,1031676000,0,481200000,0,0,0,0,0,1512876000,7,0
12301267727,23,1,73,1,7,3,1,4,130,0,1,0,0,0,1,1,1,1,1,1,0,0,1,12791000,1200000,0,3e+05,1400000,105950000,1350000,3e+05,162525000,0,5.4e+08,3.6e+08,8.7e+07,0,0,0,0,0,45420000,1032420000,5,0
12301268432,23,1,73,1,4,3,3,4,130,0,1,0,0,0,1,1,1,1,1,1,1,0,1,18570000,476000,330000,2800000,2500000,37920000,1100000,4830000,90941000,0,0,8.58e+08,0,7.2e+08,4.15e+08,1.8e+08,3600000,6e+08,21360000,2797960000,9,0
12301269635,23,1,73,1,2,3,1,4,108,0,1,0,0,0,1,0,1,1,1,1,1,0,0,11071000,1050000,4800000,1e+06,150000,53430000,1480000,450000,24800000,0,0,4.8e+08,0,175100000,1.5e+09,0,0,0,34600000,2189700000,8,0
12301270135,23,2,73,2,0,3,1,3,90,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10010000,650000,0,1500000,0,61780000,0,1600000,119280000,0,0,9.66e+08,0,0,0,0,0,0,13390000,979390000,5,0
12301270226,23,1,73,1,5,3,1,4,97,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10758000,1e+05,1600000,4300000,570000,61830000,730000,480000,186147202,1.9e+08,0,349492002,0,0,0,0,2800000,0,0,352292002,2,0
12301270432,23,2,73,1,1,3,4,4,80,0,1,1,0,0,1,1,1,1,1,1,1,0,0,26674000,2e+06,4e+06,1900000,7010000,102570000,1090000,0,31400000,0,6e+08,2.4e+08,0,4.5e+07,0,0,0,5.31e+08,1e+07,1.426e+09,6,0
12301272432,23,1,73,1,4,1,3,4,110,0,0,1,1,0,1,0,1,1,1,1,0,0,0,14450000,750000,550000,6300000,170000,91570000,550000,0,108532000,0,7.96e+08,0,0,5.4e+08,3e+10,0,0,0,3.2e+07,3.1368e+10,10,1
12301272735,23,1,73,1,6,6,1,3,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,53950000,1050000,1e+06,550000,450000,71800000,2020000,4200000,2788776,0,4.8e+08,5.04e+08,0,0,0,0,5e+06,0,50020000,1039020000,5,0
12301274824,23,1,73,1,1,3,3,4,85,0,0,0,0,0,1,0,1,1,1,1,0,0,0,12420000,1395000,0,1700000,1530000,14380000,335000,0,243760000,0,2.16e+08,691600000,0,0,0,0,0,0,26560000,934160000,4,0
