jensiat,sen,savad,m.t.s,v.f.s,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,MASHIN.L,CHARKH.KH,PANKE,MASHIN.Z,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DAHAK10
1,49,1,2,1,1,3,73,0,0,1,0,0,1,0,1,1,1,1,0,0,0,18065000,9.00E+05,6500000,2480000,2890000,46280000,0,0,49690000,0,0
1,49,1,4,1,1,4,63,0,1,0,0,0,1,1,1,1,1,1,0,0,0,11074572,2200000,0,1210000,2160000,42680000,0,3400000,160860000,0,0
1,49,1,4,3,1,4,94,0,1,0,1,0,1,0,1,1,1,1,1,0,1,22065000,1100000,0,3.00E+06,2130000,37995000,4560000,1750000,76200000,0,0
1,49,1,1,1,4,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,30420000,2.00E+05,2300000,6800000,1450000,63680000,2650000,0,23911200,0,0
1,49,1,2,1,1,3,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15830000,2800000,350000,9.00E+05,1300000,36410000,4640000,220000,108031715,0,0
1,49,1,4,1,4,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,25880000,570000,0,5200000,1150000,32850000,830000,1135000,3.00E+07,0,0
1,49,1,2,1,1,4,70,0,1,0,1,0,1,0,1,1,1,1,0,0,0,9986000,6.00E+05,0,6700000,1430000,18285000,4110000,7.00E+05,225349995,0,0
1,49,1,1,3,1,3,60,0,0,0,0,0,1,0,1,1,1,1,1,0,0,25550000,1270000,1600000,6500000,770000,11105000,1140000,0,159450000,4.00E+07,0
1,49,2,0,1,1,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7497500,1200000,0,3100000,3120000,35856000,1470000,0,84910000,3.02E+09,0
1,49,1,4,3,1,4,167,0,1,0,0,0,1,1,1,1,1,1,1,0,0,20142500,780000,7.00E+05,3400000,0,91950000,2050000,1.00E+05,47720000,0,1
1,49,1,2,1,1,3,70,0,1,0,0,0,1,0,1,1,1,1,0,0,0,10773871,680000,0,6500000,1650000,27290000,1195000,0,2376328,0,0
1,49,2,0,1,1,3,65,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10085000,4200000,15830000,6.00E+06,850000,36660000,0,0,6900000,0,0
2,49,2,0,3,1,3,65,0,1,0,0,0,1,0,1,1,1,1,0,0,0,11221000,2090000,5200000,1200000,1640000,22440000,1100000,25550000,9140000,0,1
1,49,1,1,1,1,4,60,0,0,0,0,0,1,1,1,1,1,1,1,0,0,25165000,1300000,0,2600000,1.00E+06,26180000,290000,0,2010386000,0,0
1,49,1,4,1,3,4,85,0,1,0,0,0,1,1,1,1,1,1,1,0,0,13848400,750000,0,9.00E+05,3535000,30015000,2020000,0,57300000,0,0
1,50,1,6,2,3,4,90,0,0,0,0,0,1,1,1,1,1,1,0,0,0,26445000,2250000,150000,2100000,3.00E+05,66950000,3600000,7300000,72500000,0,0
1,50,1,6,1,1,5,146,0,1,0,0,0,1,1,1,1,1,1,0,0,1,39300000,610000,0,6.00E+05,2930000,46471000,1245000,1150000,27043164,0,1
1,50,1,6,1,1,4,88,0,1,0,0,0,1,0,1,1,1,1,0,0,1,10890000,370000,0,0,1620000,62400000,670000,350000,131180000,0,0
1,50,1,6,1,1,4,150,0,1,0,0,0,1,1,1,1,1,1,0,0,0,29413000,1320000,2560000,3900000,2885000,81630000,1330000,0,34208000,0,0
1,50,1,7,1,1,5,104,0,0,0,0,0,1,1,1,1,1,1,1,1,1,11463000,380000,2.00E+06,4.00E+06,150000,123300000,0,0,475073000,0,0
1,50,1,6,1,4,4,100,0,1,0,0,0,1,1,1,1,1,1,0,0,1,8320000,1800000,1650000,250000,1570000,65250000,370000,4.00E+05,146700000,0,0
1,50,1,2,1,6,4,70,0,0,0,0,0,1,0,1,1,1,1,0,0,0,6096400,8.00E+05,0,3200000,1340000,61200000,1525000,2600000,17192000,0,0
1,50,1,5,1,5,4,110,0,1,0,0,0,1,1,1,1,1,1,0,0,0,23673800,1.00E+06,750000,2200000,325000,56395000,1260000,0,2880000,0,0
1,50,1,1,1,4,4,64,0,0,1,0,0,1,0,1,1,1,1,0,0,0,2333000,1148000,150000,2.00E+06,450000,48295000,1130000,1050000,42911000,0,0
2,50,1,4,1,4,4,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17656300,1700000,2300000,1800000,4050000,21870000,540000,0,105500000,0,0
2,50,1,7,1,4,3,61,0,0,0,0,0,1,0,1,1,1,1,0,0,0,18500000,9.00E+05,1700000,3800000,1890000,41200000,1803000,450000,3080000,0,0
2,50,1,4,1,1,4,68,0,0,0,0,0,1,1,1,1,1,1,0,0,0,13615000,1250000,0,1600000,0,51190000,1800000,0,322050000,1800000,0
1,50,1,4,1,4,4,95,0,1,0,0,0,1,1,1,1,1,1,0,0,1,35865000,1.00E+06,0,4.00E+06,3980000,81500000,3350000,1500000,300120000,0,0
1,50,1,2,3,1,3,58,0,1,0,0,0,1,1,1,1,1,1,0,0,0,5.00E+05,1070000,0,0,250000,31850000,1350000,0,4589104,0,0
1,50,1,4,1,4,4,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,9845000,50000,825000,2800000,190000,71600000,3420000,0,187390000,0,0
1,50,1,2,1,3,3,42,0,0,1,0,0,1,0,1,1,1,1,0,0,0,18439000,2450000,0,6100000,2550000,14360000,1881000,0,1.00E+05,0,0
1,50,1,5,3,1,4,82,0,1,0,0,0,1,0,1,1,1,1,0,0,0,15830000,1180000,0,5100000,620000,61680000,3350000,2300000,350630000,6.00E+08,0
1,50,1,7,1,5,4,150,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12799500,290000,1700000,2.00E+06,2550000,71750000,0,7.00E+05,21990144,0,0
1,50,1,2,1,3,4,70,0,1,0,0,0,1,0,1,1,1,1,1,0,0,15830000,7.00E+05,4.00E+05,0,4640000,35820000,2770000,0,6257552,0,0
1,50,1,2,1,3,4,97,0,1,0,0,0,1,1,1,1,1,1,0,0,0,21136000,1.00E+06,0,4300000,2275000,34500000,6750000,0,42382400,0,0
2,50,1,4,1,3,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11229400,260000,4150000,3350000,0,34990000,760000,3.00E+05,139700000,0,0
2,50,1,2,3,1,4,78,0,1,1,0,0,1,0,1,1,1,1,0,0,0,15700000,2200000,250000,2.00E+06,8450000,56640000,2430000,1400000,59840000,0,1
1,50,1,2,1,1,3,50,0,1,0,0,0,1,1,1,1,1,1,0,0,0,25870000,1230000,6.00E+05,2750000,2480000,24200000,0,0,12380000,0,0
1,50,1,4,3,1,4,105,0,1,0,1,0,1,0,1,1,1,1,1,0,0,12441000,1700000,7.00E+05,2700000,1100000,91960000,620000,0,810350000,0,0
1,50,1,2,1,1,4,107,0,1,0,0,0,1,1,1,1,1,1,1,0,0,22010000,1500000,2100000,5.00E+05,1050000,9.40E+07,1140000,19900000,88007000,0,0
1,50,1,1,1,1,3,60,1,1,0,0,0,1,0,1,1,1,1,1,0,0,13600000,250000,280000,5.00E+06,0,31045000,2185000,3.00E+05,98870000,0,1
1,50,1,2,1,1,4,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,19409000,7.00E+05,2.00E+06,8.00E+05,2420000,22320000,3720000,2.00E+05,50270000,0,0
1,50,1,2,3,1,4,110,0,1,0,0,0,1,1,1,1,1,1,1,0,0,37830000,1500000,0,350000,580000,31730000,1180000,2250000,101340000,0,0
2,50,2,0,5,4,3,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15315000,1350000,1250000,3.00E+06,2070000,8460000,1390000,2200000,36981328,0,0
1,50,1,2,1,3,4,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,13520000,620000,0,8.00E+06,0,38300000,3300000,0,26100000,0,0
1,50,1,2,1,4,5,88,0,0,0,0,0,1,1,1,1,1,1,1,0,0,6955000,2.00E+05,0,5.00E+05,190000,25820000,1130000,32600000,651807000,0,0
1,50,1,1,1,1,4,75,1,1,0,0,0,1,0,1,1,1,1,0,0,0,26186000,520000,450000,3700000,1400000,13735000,1381000,0,78472000,0,0
1,50,1,6,1,1,4,140,0,1,0,0,0,1,1,1,1,1,1,0,0,0,18338000,8.00E+05,1120000,9.00E+05,1650000,36345000,950000,7600000,104530000,0,0
1,50,1,2,3,1,3,69,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1787740,1100000,1080000,550000,250000,31800000,2230000,6600000,664388,0,0
1,50,1,1,1,1,4,110,0,1,0,0,0,1,0,1,1,1,1,0,0,0,14192000,450000,4800000,480000,1.00E+06,22350000,630000,0,23408000,0,0
1,50,1,1,1,4,3,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11847500,595000,0,5.00E+05,2550000,27300000,968000,6300000,112137000,0,0
1,50,1,4,1,1,3,80,1,0,0,0,0,1,0,1,1,1,1,0,0,0,38642500,350000,0,950000,760000,16190000,1250000,80000,71027000,0,0
1,50,2,0,1,4,3,60,1,0,0,0,0,1,1,0,1,1,1,0,0,0,15445000,560000,250000,375000,3500000,22250000,3500000,2400000,6708776,0,0
1,50,1,6,1,4,4,86,0,0,0,0,0,1,0,1,1,1,1,1,0,0,3711000,450000,4650000,2.00E+06,860000,31118000,740000,1200000,17485000,0,0
1,50,1,1,3,6,3,65,1,0,0,0,0,1,0,1,1,1,1,1,0,0,6065000,1300000,6.00E+05,0,570000,11160000,0,0,71470000,0,0
1,50,1,1,1,3,3,95,1,0,0,0,0,1,0,1,1,1,1,1,0,0,20125500,930000,10300000,4.00E+06,1600000,24985000,1030000,0,2810000,0,0
1,51,1,5,1,1,4,98,0,1,0,0,0,1,0,1,1,1,1,1,1,1,6510000,639000,3300000,4600000,1050000,254310000,2160000,0,117100000,0,0
1,51,1,6,1,1,4,70,0,1,0,0,0,1,1,1,1,1,1,1,0,0,17430000,1010000,1.00E+06,3400000,0,62050000,210000,21250000,1039386000,0,0
2,51,1,1,5,4,5,150,0,1,0,0,0,1,1,1,1,1,1,0,0,1,16948000,1250000,7.00E+06,5700000,1800000,131810000,0,2.00E+05,155111000,0,0
2,51,1,6,1,1,4,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,4321000,350000,1.00E+06,2950000,180000,81600000,7.00E+05,80000,52776164,2.00E+07,0
1,51,1,7,1,3,4,90,0,1,0,0,0,1,1,1,1,1,1,1,0,0,14950000,650000,240000,2700000,16500000,57875000,2630000,3350000,282750000,1.00E+07,0
1,51,1,2,1,6,3,65,0,1,0,0,0,1,1,1,1,1,1,0,0,1,33455000,610000,1100000,1800000,2900000,61550000,1032000,0,83450000,0,0
2,51,1,2,3,6,2,50,0,0,0,0,0,1,0,1,1,1,0,0,0,0,21665000,780000,0,3500000,1200000,25200000,770000,0,0,0,0
1,51,1,6,1,1,3,72,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3484000,350000,4450000,1500000,2380000,31353000,390000,0,876880000,0,0
2,51,1,4,1,3,3,70,0,0,1,0,0,1,0,1,1,1,1,0,0,0,23463000,1650000,0,750000,2450000,28500000,2.00E+06,0,187340000,0,0
1,51,1,6,3,1,4,116,0,1,0,0,0,1,1,1,1,1,1,0,0,1,10949250,2320000,1.00E+06,3850000,3.00E+05,70900000,1540000,0,81598064,2.00E+07,0
1,51,1,1,1,1,4,68,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4566900,5.00E+05,5100000,650000,0,41500000,1300000,4250000,673826000,0,0
1,51,1,1,1,4,3,80,0,0,0,0,0,1,0,1,1,1,1,1,1,0,14435140,7.00E+05,6.00E+05,6.00E+05,550000,21240000,1610000,6.00E+06,116360714,0,0
1,51,1,4,3,4,5,120,0,1,1,0,0,1,1,1,1,1,1,0,0,0,10210000,750000,280000,2600000,250000,157100000,1.00E+05,1.00E+05,6310000,0,0
1,51,1,2,1,1,4,50,0,0,1,0,0,0,1,1,1,1,1,0,0,0,9577500,270000,3.00E+05,3.00E+06,5.00E+06,26730000,1080000,5.00E+06,134604995,0,0
1,51,1,2,1,1,4,94,0,1,1,0,0,1,0,1,1,1,1,0,0,0,7085920,1082000,0,1950000,5.00E+05,46800000,1220000,4.00E+05,11780000,0,0
1,51,1,1,1,4,3,35,0,0,0,1,0,1,0,1,1,0,0,0,0,0,16105000,585000,0,1.00E+06,950000,30900000,610000,8870000,18658360,0,0
2,51,1,5,5,1,4,85,0,1,0,0,0,1,0,1,1,1,1,0,0,0,5162100,1986000,0,3300000,360000,43700000,540000,4280000,133032000,0,0
1,51,1,5,1,1,4,75,0,1,0,0,0,1,0,1,1,1,1,1,0,0,11983001,225000,0,4900000,1910000,37205000,8.00E+05,250000,162270000,0,0
1,51,1,2,1,1,3,80,1,0,1,0,0,1,0,1,1,1,1,1,0,0,16932500,880000,1100000,3100000,0,29105000,1240000,2.00E+05,2237552,0,0
1,51,2,0,1,4,4,80,1,1,0,1,0,1,0,1,1,1,1,0,0,0,42460000,870000,0,3.00E+06,1.00E+06,26200000,1200000,0,49785000,0,0
1,51,1,4,1,1,4,96,0,1,0,0,0,1,1,1,1,1,1,1,0,0,14030000,2600000,5.00E+05,4.00E+05,1650000,41760000,1385000,20180000,1579844800,0,0
1,51,1,4,1,1,3,75,1,1,0,0,0,1,0,1,1,1,1,0,0,0,10350000,6.00E+05,4.00E+05,1500000,6.00E+05,14913000,0,0,5.30E+07,0,1
1,51,1,1,3,1,3,60,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8320000,1060000,0,2.00E+06,3611000,11230000,1470000,5500000,65295000,0,0
1,51,1,2,1,3,3,80,1,0,0,0,0,1,1,1,1,1,1,1,0,0,41290000,2.00E+06,4500000,3500000,1150000,55200000,2330000,350000,999815000,0,0
1,52,1,5,1,4,5,120,0,1,0,0,0,1,1,1,1,1,1,0,0,1,11181991,250000,49300000,1250000,6850000,92950000,0,6300000,90290000,0,0
1,52,1,4,1,3,4,128,0,1,0,0,0,1,1,1,1,1,1,0,0,0,24697600,3.00E+05,0,20800000,410000,61850000,1130000,3.00E+06,58800000,1850000,0
1,52,1,5,1,3,4,100,0,0,0,0,0,1,0,1,1,1,1,1,0,0,7876000,630000,0,2.00E+05,1350000,48210000,410000,9200000,2943164,0,0
1,52,1,4,1,4,5,120,0,1,0,0,0,1,0,1,1,1,1,1,0,0,24848000,350000,120000,6.00E+05,0,101900000,1020000,4.00E+05,12400000,0,1
1,52,1,4,1,1,4,120,0,1,0,0,0,1,1,1,1,1,1,1,0,0,12709000,4800000,0,3500000,7.00E+05,33585000,1700000,0,53130000,0,0
1,52,1,8,1,1,5,120,0,1,0,1,0,1,0,1,1,1,1,1,1,1,10265000,9.00E+05,0,850000,850000,72380000,0,0,49084000,0,0
1,52,1,8,1,1,5,150,0,1,0,0,0,1,1,1,1,1,1,1,0,0,10773330,660000,0,4.00E+05,3750000,93400000,1775000,240000,15210000,0,0
1,52,1,1,1,1,4,65,0,1,0,0,0,1,0,1,1,1,1,1,1,0,22186460,350000,0,2750000,750000,47700000,1070000,50000,265375000,0,0
1,52,1,4,1,1,3,65,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3982000,250000,0,3.00E+06,3135000,91500000,3480000,140000,510010000,0,0
1,52,1,4,1,3,5,80,0,1,0,0,1,1,1,1,1,1,1,1,1,0,15095000,8.00E+05,26120000,1700000,1410000,72400000,615000,9.00E+06,278849998,0,0
2,52,1,1,3,3,2,60,0,0,0,0,0,1,0,1,1,0,1,0,0,0,19260500,7.00E+05,920000,0,1250000,16610000,2220000,3.00E+06,2980000,0,0
1,52,1,4,3,1,4,65,0,0,0,0,0,1,0,1,1,1,1,0,0,0,15341000,0,6.00E+05,6.00E+06,1880000,41410000,1345000,120000,233670000,0,1
1,52,1,7,1,1,5,113,0,1,0,0,0,1,1,1,1,1,1,0,0,1,15830000,650000,0,2150000,725000,75950000,420000,6300000,5600000,0,0
1,52,1,4,3,6,2,54,0,1,1,0,0,1,1,1,1,1,1,0,0,1,40213100,560000,250000,1.00E+06,4950000,41700000,0,1350000,13421520,0,0
2,52,1,4,1,6,3,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,13170000,1400000,1120000,3500000,0,46420000,0,7.00E+05,50171000,0,0
1,52,1,2,1,4,4,70,0,1,0,1,0,1,0,1,1,1,1,0,0,0,24800000,270000,8.00E+05,650000,2980000,50880000,5200000,2.00E+06,683785000,0,0
1,52,1,4,1,3,4,120,0,0,1,0,0,1,1,1,1,1,1,0,0,0,12921250,0,3010000,0,2100000,67400000,845000,6400000,77820000,0,0
1,52,1,4,1,1,4,88,0,1,0,0,0,1,1,1,1,1,1,0,0,0,74305000,750000,0,3200000,1730000,77560000,480000,10380000,2780000,0,0
1,52,1,4,1,1,4,80,0,0,0,0,0,1,0,1,1,1,1,0,0,0,8020600,930000,1200000,1.20E+07,1150000,51715000,1740000,0,89656400,0,0
2,52,2,0,5,4,4,65,0,0,0,0,0,1,1,1,1,1,1,0,0,0,13458000,550000,340000,1200000,1200000,36955000,1875000,8500000,450000,0,0
1,52,1,1,1,3,4,120,0,0,1,0,0,1,1,1,1,1,1,0,0,0,18101500,1500000,660000,2400000,660000,37350000,850000,6.00E+05,5220000,0,0
1,52,1,1,1,1,3,50,0,0,0,1,0,1,0,1,1,1,1,1,0,0,3041500,1.00E+05,5280000,2100000,0,31027500,680000,5500000,71500000,1.20E+09,0
2,52,1,1,1,6,4,70,0,1,0,0,0,1,0,1,1,0,0,0,0,0,30907500,1100000,1350000,0,850000,45570000,0,0,50150000,0,0
1,52,1,1,1,4,3,65,0,1,0,0,0,1,0,1,1,1,1,0,0,0,37046000,1765000,1210000,5400000,2030000,20600000,2440000,6800000,64260000,0,0
1,52,1,1,1,1,4,95,0,0,0,0,0,1,1,1,1,1,1,0,0,0,16482000,2.00E+05,1250000,5500000,2750000,56200000,1.00E+05,3850000,114232000,0,0
1,52,1,4,1,3,2,40,0,0,0,0,0,1,0,1,1,1,1,0,0,0,12724500,1250000,2.40E+07,1100000,258000,27235000,1200000,3500000,565944000,0,0
1,52,1,4,1,3,3,55,0,1,0,0,0,1,0,1,1,1,1,0,0,0,7260000,3.00E+05,2160000,450000,650000,23040000,1280000,1.00E+07,175780000,0,0
1,52,1,2,1,1,3,58,0,0,0,1,0,1,1,1,1,1,1,0,0,0,7585000,420000,12200000,950000,1040000,36230000,890000,150000,5.00E+05,0,1
1,52,1,7,3,1,4,75,0,1,0,0,0,1,1,1,1,1,1,1,0,0,6185000,750000,158000,1550000,1050000,92700000,1090000,0,4980000,0,0
1,52,1,7,1,1,4,120,0,1,0,0,0,1,1,1,1,1,1,1,0,1,10680000,1850000,1500000,9.00E+05,445000,74440000,1570000,0,124568000,0,0
1,52,1,2,3,1,4,120,0,0,0,0,0,1,1,1,1,1,1,1,0,0,10600000,1700000,0,5.00E+05,2250000,36205000,2410000,4.00E+06,193950000,0,0
1,52,1,2,1,1,3,70,1,1,0,1,0,1,1,1,1,1,1,0,0,0,16960000,650000,3.00E+05,4600000,3770000,17930000,2600000,1700000,226666000,0,0
1,52,1,1,3,1,3,80,1,1,0,0,0,1,0,1,1,1,1,1,0,0,9904000,650000,1470000,9150000,660000,29015000,1640000,30500000,9290000,0,0
2,52,1,4,6,1,4,90,1,0,0,0,0,1,0,1,1,1,1,1,0,0,11955000,1.00E+06,5.00E+05,2.00E+06,1400000,12753000,1600000,0,1.00E+05,5.00E+06,0
1,52,1,2,1,1,4,100,1,1,0,0,0,1,0,1,1,1,1,1,0,0,15725000,5.00E+05,6300000,2410000,8.00E+05,37955000,1860000,9980000,167371800,0,0
1,52,2,0,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,17145000,4.00E+05,2.00E+06,6.00E+06,1180000,28550000,2930000,0,248125000,0,0
1,52,1,4,1,1,4,75,0,1,0,0,0,1,1,1,1,1,1,1,0,0,19985000,250000,0,0,2.00E+05,46350000,1130000,0,22700000,0,0
1,52,1,1,1,1,3,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10445000,1380000,7350000,3300000,370000,37250000,0,0,1.00E+07,0,0
1,52,2,0,3,1,3,55,0,1,0,0,0,1,0,1,1,1,1,1,0,0,20720000,7.00E+05,675000,340000,2360000,15280000,1950000,6450000,114722000,0,0
1,52,1,2,1,1,4,70,0,0,0,0,0,1,0,1,1,1,1,1,0,0,15580000,4.00E+06,6460000,1500000,1740000,21055000,525000,0,1329754928,0,0
1,52,1,6,1,1,4,68,0,1,0,0,0,1,1,1,1,1,1,0,0,0,14651000,1.00E+06,1500000,1800000,150000,28300000,320000,0,40840000,0,0
1,52,1,1,1,1,3,70,0,1,0,1,0,1,0,1,1,1,1,1,0,0,15540000,685000,5620000,1.00E+06,1250000,25980000,915000,2700000,5573000,0,0
1,52,1,1,1,1,3,65,0,1,0,0,0,1,1,1,1,1,1,1,0,0,14830000,1400000,808000,0,2750000,31350000,1675000,13300000,190996700,4.50E+07,0
1,52,1,1,3,1,4,70,1,1,0,0,0,1,0,1,1,1,1,0,0,0,9420000,470000,0,0,3850000,25300000,1650000,0,70350000,0,0
1,52,1,2,3,1,3,100,1,1,0,0,0,1,1,1,1,1,1,0,0,1,26010000,8.00E+05,0,5.00E+05,550000,41205000,210000,2150000,11705000,0,0
1,53,1,1,1,3,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,10760000,1900000,745000,3950000,620000,52540000,3.00E+05,2.00E+05,61660000,0,0
1,53,1,4,2,1,4,125,0,1,0,0,0,1,1,1,1,1,1,0,0,0,10510000,710000,0,5.00E+05,1.00E+06,79950000,4100000,0,89450000,0,0
1,53,1,4,1,4,4,115,0,1,0,0,0,1,0,1,1,1,1,1,0,1,12712500,3.00E+05,3.00E+07,5.00E+05,1320000,125360000,310000,3.00E+05,51150000,0,0
1,53,1,4,1,1,4,75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,41820000,5.00E+06,0,1150000,2.00E+05,52240000,1380000,0,227350000,9.50E+09,0
1,53,1,1,1,3,5,81,0,1,0,0,0,1,1,1,1,1,1,1,1,0,9767000,8.00E+05,3.00E+05,1500000,2.00E+05,47300000,9.00E+05,0,1.00E+06,0,0
1,53,2,0,1,4,4,105,0,0,1,1,0,1,0,1,1,1,1,0,0,0,20350000,1500000,0,3500000,3300000,31550000,810000,0,1387552,0,0
1,53,1,4,1,1,9,162,0,0,1,0,0,1,1,1,1,1,1,0,0,0,12903000,750000,3.00E+06,2550000,8700000,6.20E+07,2590000,0,329700000,0,0
1,53,1,4,1,3,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,16310000,4.00E+05,0,9.00E+05,370000,63190000,0,6320000,178060000,0,0
1,53,1,1,1,1,3,60,0,1,0,0,0,1,0,1,1,1,1,1,0,0,10407000,8.00E+05,0,3.00E+05,1080000,52050000,1290000,20500000,184904996,0,1
1,53,1,1,1,1,4,75,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3044000,350000,550000,5400000,1150000,47600000,1.00E+06,60000,878776,0,0
1,53,1,2,1,1,4,60,0,1,1,0,0,1,0,1,1,1,1,0,0,0,75913000,340000,220000,7.00E+05,2330000,47650000,745000,5.00E+05,167430000,0,0
2,53,2,0,3,1,4,60,0,1,0,0,0,1,1,1,1,1,1,0,0,0,22724000,2500000,5.00E+05,3800000,1330000,46200000,1340000,3450000,1591380000,0,0
2,53,1,1,3,1,3,60,0,0,0,0,0,1,0,1,1,1,1,0,0,0,11686530,1300000,0,920000,840000,43880000,2720000,3.00E+05,4343164,0,0
1,53,2,0,1,4,3,60,0,0,0,0,0,1,0,1,1,1,0,0,0,0,25655000,1250000,7500000,2.00E+06,1215000,33690000,1520000,120000,63050000,0,0
1,53,1,2,1,1,3,62,0,1,0,0,0,1,0,1,1,1,1,0,0,0,16545000,1200000,250000,9.00E+05,760000,45375000,450000,4400000,92410000,0,0
2,53,1,2,3,6,5,120,0,0,0,0,0,1,0,1,1,1,1,0,0,0,14569000,1200000,1365000,4.00E+06,0,69400000,1515000,2.00E+05,99200000,0,1
1,53,1,2,1,1,3,70,0,1,0,0,0,1,1,1,1,1,1,0,0,0,3.80E+07,1250000,1550000,3850000,1680000,34450000,2780000,22150000,172918000,0,0
1,53,1,4,1,1,4,120,0,1,0,0,0,1,0,1,1,1,1,0,0,1,3945000,150000,0,9.00E+05,0,75840000,2940000,250000,167900000,0,0
1,53,1,2,3,1,4,120,0,1,0,1,0,1,1,1,1,1,1,1,0,0,10240500,730000,230000,2050000,0,14300000,1230000,0,525950000,0,0
1,53,2,0,1,1,4,100,1,0,1,0,0,1,0,1,1,1,1,1,0,0,51235000,2.00E+05,2500000,7.00E+05,590000,31165000,990000,6100000,97436188,0,0
1,53,2,0,3,1,4,90,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3490000,1.00E+05,0,5.00E+06,1550000,46095000,1420000,0,156895000,0,0
1,53,1,4,3,1,4,100,0,1,0,0,0,1,1,1,1,1,1,0,0,0,13535000,450000,0,2800000,470000,50830000,530000,0,19931000,0,0
1,53,1,1,1,4,3,60,1,0,0,0,0,1,0,1,1,1,0,1,0,0,6003750,750000,1.00E+06,7.00E+05,6800000,17440000,730000,0,550725000,0,0
1,53,1,4,1,3,4,110,1,1,0,0,0,1,0,1,1,1,1,0,0,0,15930360,6.00E+05,0,550000,1400000,25125000,0,1500000,170883000,0,0
1,53,1,1,1,1,3,61,0,0,0,0,0,1,0,1,1,1,1,0,0,0,17057500,550000,15150000,14750000,1980000,21520000,0,0,153483000,0,0
1,53,1,1,1,1,3,45,0,1,0,0,0,1,0,1,1,1,1,1,0,0,6816500,0,0,3.00E+06,2190000,25250000,1450000,3250000,90805000,0,0
1,53,1,2,1,4,3,60,1,0,0,0,0,1,1,1,1,1,0,0,0,0,10759000,1.00E+06,852000,2350000,730000,27900000,790000,0,2.11E+08,0,0
1,53,1,1,1,1,4,100,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8904000,2430000,3300000,430000,7790000,19155000,2.00E+06,1800000,382189460,0,0
1,54,2,0,1,5,2,18,0,0,0,0,0,1,0,1,1,0,0,0,0,0,13230000,1450000,0,440000,2400000,61550000,580000,0,18450000,0,0
1,54,1,7,3,1,4,95,0,1,0,0,0,1,0,1,1,1,1,1,0,0,16053000,730000,2600000,1.00E+06,5.00E+05,56275000,240000,0,104038000,0,0
1,54,1,2,1,3,4,100,0,1,0,0,0,1,1,1,1,1,1,1,0,0,13750000,1.00E+06,0,6.00E+06,350000,27460000,595000,22600000,189030000,0,0
1,54,1,4,1,1,5,130,0,1,0,0,0,1,1,1,1,1,1,0,0,0,15130000,530000,6250000,7.00E+05,550000,41465000,1280000,5.00E+06,3010000,1.20E+08,0
2,54,1,4,5,1,4,59,0,1,0,0,0,1,1,1,1,1,1,0,0,0,16760500,1400000,5200000,2.00E+06,415000,61300000,1300000,4200000,251850000,0,0
1,54,1,1,1,5,2,50,1,1,0,0,0,1,0,1,1,1,1,0,0,0,11210000,3250000,3.00E+05,1700000,780000,3.60E+07,3145000,0,92486128,0,0
2,54,1,1,5,3,3,67,0,1,0,0,0,1,1,1,1,1,1,0,1,0,21393000,2.00E+06,0,28700000,655000,47150000,520000,7500000,41751520,0,0
1,54,1,6,3,1,4,97,0,1,1,0,1,1,1,1,1,1,1,0,0,1,6570000,1550000,1400000,8.00E+05,450000,57200000,1135000,1.00E+06,278730000,0,0
1,54,1,2,1,1,4,85,0,1,0,0,0,1,0,1,1,1,1,0,0,0,33530000,705000,5790000,3.00E+06,1165000,71450000,1490000,0,158580000,0,0
